Id do Solicitante,Categoria do Pedido ,Tipo de resposta
1079425,Educacao basica,Acesso Concedido
1079433,Educacao superior,Acesso Concedido
1079436,Financas,Acesso Concedido
1079437,Legislacao e jurisprudencia,Acesso Concedido
1079452,Participacao e controle social em saude,Acesso Concedido
1079453,Educacao basica,Acesso Concedido
1079459,Administracao publica,Acesso Negado
1079463,Participacao e controle social em saude,Acesso Concedido
1079470,Administracao publica,Acesso Concedido
1079475,Justica,Acesso Concedido
1079485,Administracao publica,Acesso Negado
1079486,Legislacao e jurisprudencia,Acesso Concedido
1079493,Educacao basica,Acesso Concedido
1079496,Transito,Acesso Concedido
1079496,Transporte rodoviario,Acesso Concedido
1079496,Administracao publica,Acesso Parcialmente Concedido
1079498,Legislacao e jurisprudencia,Acesso Concedido
1079498,Legislacao e jurisprudencia,Acesso Concedido
1079504,Educacao superior,Acesso Concedido
1079507,Educacao basica,Acesso Concedido
1079509,Financas,Acesso Concedido
1079510,Administracao publica,Acesso Concedido
1079520,Educacao basica,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Administracao publica,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Administracao publica,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Parcialmente Concedido
1079524,Profissoes e ocupacoes,Acesso Concedido
1079524,Administracao publica,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Administracao publica,Acesso Concedido
1079524,Profissoes e ocupacoes,Acesso Concedido
1079524,Administracao publica,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Profissionais da educacao,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Profissionais da educacao,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Profissionais da educacao,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Metodos e meios de ensino e aprendizagem,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Financiamento da educacao,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079524,Profissionais da educacao,Acesso Concedido
1079524,Educacao superior,Acesso Concedido
1079527,Profissionais da educacao,Acesso Concedido
1079535,Financas,Acesso Concedido
1079541,Financas,Acesso Concedido
1079545,Administracao publica,Acesso Concedido
1079548,Seguranca publica,Acesso Negado
1079550,Educacao superior,Acesso Concedido
1079562,Recursos energeticos,Acesso Concedido
1079568,Profissoes e ocupacoes,Acesso Concedido
1079568,Politica trabalhista,Acesso Concedido
1079578,Educacao superior,Acesso Parcialmente Concedido
1079579,Financas,Acesso Concedido
1079584,Relacoes diplomaticas,Acesso Concedido
1079590,Administracao publica,Acesso Concedido
1079591,Participacao e controle social em saude,Acesso Concedido
1079595,Cidadania ambiental,Acesso Concedido
1079596,Educacao superior,Acesso Concedido
1079596,Educacao superior,Acesso Concedido
1079597,Participacao e controle social em saude,Acesso Concedido
1079606,Administracao publica,Acesso Concedido
1079610,Transporte rodoviario,Acesso Negado
1079611,Administracao publica,Acesso Concedido
1079612,Administracao publica,Acesso Concedido
1079612,Administracao publica,Acesso Concedido
1079613,Participacao e controle social em saude,Acesso Concedido
1079615,Financiamento da educacao,Acesso Concedido
1079615,Administracao publica,Acesso Concedido
1079618,Educacao basica,Acesso Concedido
1079620,Transporte aquaviario,Acesso Concedido
1079621,Administracao publica,Acesso Concedido
1079625,Vigilancia sanitaria,Acesso Concedido
1079626,Participacao e controle social em saude,Acesso Concedido
1079632,Seguranca publica,Acesso Concedido
1079637,Educacao superior,Acesso Concedido
1079658,Financas,Acesso Parcialmente Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079659,Cidadania ambiental,Acesso Concedido
1079673,Cidadania ambiental,Acesso Concedido
1079679,Administracao financeira,Acesso Concedido
1079679,Financas,Acesso Negado
1079679,Administracao publica,Acesso Concedido
1079714,Educacao basica,Acesso Parcialmente Concedido
1079716,Recursos energeticos,Acesso Concedido
1079718,Legislacao e jurisprudencia,Acesso Parcialmente Concedido
1079727,Educacao basica,Acesso Concedido
1079741,Transporte rodoviario,Acesso Concedido
1079741,Transito,Acesso Concedido
1079760,Financas,Acesso Concedido
1079765,Cidadania ambiental,Acesso Concedido
1079777,Qualidade ambiental,Acesso Concedido
1079787,Educacao superior,Acesso Parcialmente Concedido
1079789,Administracao publica,Acesso Concedido
1079791,Recursos energeticos,Acesso Concedido
1079795,Seguranca publica,Acesso Concedido
1079796,Seguranca publica,Acesso Concedido
1079799,Transito,Acesso Concedido
1079801,Transporte ferroviario,Acesso Concedido
1079803,Administracao publica,Acesso Concedido
1079808,Vacinacao,Acesso Concedido
1079827,Governo eletronico,Acesso Concedido
1079830,Transporte rodoviario,Acesso Concedido
1079835,Transporte aquaviario,Acesso Concedido
1079841,Cidadania ambiental,Acesso Concedido
1079843,Educacao superior,Acesso Concedido
1079843,Administracao publica,Acesso Concedido
1079853,Legislacao educacional,Acesso Parcialmente Concedido
1079855,Participacao e controle social em saude,Acesso Concedido
1079869,Legislacao e jurisprudencia,Acesso Concedido
1079869,Legislacao e jurisprudencia,Acesso Concedido
1079870,Seguranca publica,Acesso Concedido
1079871,Financas,Acesso Parcialmente Concedido
1079892,Defesa Nacional,Acesso Concedido
1079910,Transporte rodoviario,Acesso Concedido
1079919,Recursos energeticos,Acesso Negado
1079935,Mercado de trabalho,Acesso Negado
1079936,Financas,Acesso Concedido
1079952,Educacao basica,Acesso Concedido
1079955,Recursos energeticos,Acesso Negado
1079955,Recursos energeticos,Acesso Concedido
1079955,Recursos energeticos,Acesso Concedido
1079955,Recursos energeticos,Acesso Concedido
1079961,Financas,Acesso Concedido
1079973,Gestao escolar,Acesso Parcialmente Concedido
1079986,Unidades de saude,Acesso Concedido
1079994,Administracao publica,Acesso Concedido
1079994,Qualidade ambiental,Acesso Concedido
1079994,Qualidade ambiental,Acesso Concedido
1079994,Cidadania ambiental,Acesso Concedido
1079994,Cidadania ambiental,Acesso Concedido
1079995,Vigilancia sanitaria,Acesso Concedido
1080006,Educacao basica,Acesso Parcialmente Concedido
1080007,Educacao superior,Acesso Concedido
1080008,Metodos e meios de ensino e aprendizagem,Acesso Concedido
1080009,Financas,Acesso Concedido
1080017,Financas,Acesso Concedido
1080034,Administracao publica,Acesso Concedido
1080034,Financas,Acesso Concedido
1080034,Cidadania ambiental,Acesso Concedido
1080034,Transporte aereo,Acesso Concedido
1080034,Administracao publica,Acesso Concedido
1080034,Administracao publica,Acesso Concedido
1080034,Recursos energeticos,Acesso Concedido
1080034,Participacao e controle social em saude,Acesso Concedido
1080034,Recursos energeticos,Acesso Concedido
1080034,Recursos energeticos,Acesso Negado
1080034,Recursos energeticos,Acesso Concedido
1080034,Recursos energeticos,Acesso Concedido
1080035,Transporte aquaviario,Acesso Concedido
1080037,Profissoes e ocupacoes,Acesso Parcialmente Concedido
1080043,Participacao e controle social em saude,Acesso Concedido
1080051,Transito,Acesso Concedido
1080051,Transito,Acesso Concedido
1080051,Transito,Acesso Concedido
1080051,Transito,Acesso Concedido
1080051,Transito,Acesso Concedido
1080051,Transito,Acesso Concedido
1080055,Recursos energeticos,Acesso Negado
1080055,Administracao publica,Acesso Negado
1080055,Cidadania ambiental,Acesso Negado
1080055,Qualidade ambiental,Acesso Concedido
1080056,Educacao superior,Acesso Concedido
1080063,Educacao superior,Acesso Concedido
1080063,Educacao superior,Acesso Concedido
1080071,Fiscalizacao do estado,Acesso Negado
1080081,Administracao publica,Acesso Concedido
1080083,Administracao publica,Acesso Concedido
1080091,Administracao publica,Acesso Concedido
1080095,Administracao publica,Acesso Negado
1080095,Administracao publica,Acesso Concedido
1080108,Administracao publica,Acesso Concedido
1080116,Seguranca Nacional,Acesso Concedido
1080123,Educacao basica,Acesso Concedido
1080126,Financas,Acesso Concedido
1080127,Administracao publica,Acesso Concedido
1080127,Administracao publica,Acesso Parcialmente Concedido
1080128,Seguranca publica,Acesso Concedido
1080130,Educacao superior,Acesso Concedido
1080134,Orcamento de saude,Acesso Concedido
1080140,Vigilancia sanitaria,Acesso Concedido
1080140,Vigilancia sanitaria,Acesso Concedido
1080146,Governo eletronico,Acesso Concedido
1080148,Financas,Acesso Concedido
1080148,Financas,Acesso Concedido
1080151,Vigilancia sanitaria,Acesso Concedido
1080152,Cidadania ambiental,Acesso Concedido
1080162,Economia,Acesso Concedido
1080164,Educacao basica,Acesso Concedido
1080165,Seguranca publica,Acesso Concedido
1080169,Mercado de trabalho,Acesso Concedido
1080170,Administracao publica,Acesso Concedido
1080184,Recursos energeticos,Acesso Concedido
1080186,Seguranca publica,Acesso Concedido
1080186,Seguranca publica,Acesso Concedido
1080192,Administracao publica,Acesso Concedido
1080197,Cidadania ambiental,Acesso Concedido
1080204,Financas,Acesso Concedido
1080204,Administracao publica,Acesso Negado
1080205,Seguranca Nacional,Acesso Concedido
1080205,Seguranca Nacional,Acesso Concedido
1080206,Profissoes e ocupacoes,Acesso Concedido
1080209,Recursos energeticos,Acesso Concedido
1080217,Recursos energeticos,Acesso Concedido
1080223,Administracao publica,Acesso Negado
1080241,Administracao publica,Acesso Negado
1080241,Vigilancia sanitaria,Acesso Concedido
1080245,Vigilancia sanitaria,Acesso Concedido
1080261,Educacao basica,Acesso Concedido
1080273,Politica,Acesso Concedido
1080275,Educacao superior,Acesso Concedido
1080280,Cidadania ambiental,Acesso Concedido
1080282,Recursos energeticos,Acesso Concedido
1080282,Politica e gestao industrial,Acesso Concedido
1080296,Educacao profissional e tecnologica,Acesso Concedido
1080296,Educacao profissional e tecnologica,Acesso Concedido
1080301,Vigilancia sanitaria,Acesso Concedido
1080304,Governo eletronico,Acesso Concedido
1080308,Governo eletronico,Acesso Concedido
1080310,Financiamento da educacao,Acesso Concedido
1080340,Mercado de trabalho,Acesso Concedido
1080340,Mercado de trabalho,Acesso Concedido
1080342,Financas,Acesso Concedido
1080347,Mercado de trabalho,Acesso Concedido
1080350,Medicamentos,Acesso Concedido
1080350,Participacao e controle social em saude,Acesso Concedido
1080350,Vigilancia sanitaria,Acesso Concedido
1080365,Cidadania ambiental,Acesso Concedido
1080371,Transporte rodoviario,Acesso Concedido
1080384,Administracao publica,Acesso Concedido
1080384,Legislacao trabalhista,Acesso Concedido
1080391,Administracao publica,Acesso Concedido
1080403,Financiamento da educacao,Acesso Parcialmente Concedido
1080417,Participacao e controle social em saude,Acesso Concedido
1080422,Financas,Acesso Negado
1080425,Educacao superior,Acesso Concedido
1080434,Gestao escolar,Acesso Parcialmente Concedido
1080445,Educacao superior,Acesso Concedido
1080448,Seguranca publica,Acesso Concedido
1080457,Administracao publica,Acesso Concedido
1080462,Educacao basica,Acesso Concedido
1080471,Financiamento da educacao,Acesso Negado
1080487,Participacao e controle social em saude,Acesso Concedido
1080489,Recursos humanos em saude,Acesso Concedido
1080498,Administracao publica,Acesso Concedido
1080511,Financas,Acesso Concedido
1080513,Recursos energeticos,Acesso Concedido
1080523,Educacao basica,Acesso Concedido
1080526,Educacao superior,Acesso Negado
1080526,Educacao superior,Acesso Concedido
1080535,Administracao publica,Acesso Concedido
1080542,Administracao publica,Acesso Negado
1080545,Educacao superior,Acesso Concedido
1080550,Seguranca publica,Acesso Concedido
1080550,Educacao superior,Acesso Concedido
1080563,Financas,Acesso Concedido
1080589,Cidadania ambiental,Acesso Concedido
1080593,Profissoes e ocupacoes,Acesso Negado
1080607,Administracao publica,Acesso Concedido
1080608,Educacao superior,Acesso Concedido
1080625,Transporte ferroviario,Acesso Concedido
1080635,Administracao publica,Acesso Concedido
1080644,Participacao e controle social em saude,Acesso Parcialmente Concedido
1080653,Educacao superior,Acesso Concedido
1080659,Governo eletronico,Acesso Concedido
1080668,Administracao publica,Acesso Concedido
1080668,Financas,Acesso Concedido
1080668,Administracao publica,Acesso Concedido
1080668,Administracao publica,Acesso Negado
1080671,Legislacao de saude,Acesso Concedido
1080688,Administracao publica,Acesso Concedido
1080690,Economia,Acesso Parcialmente Concedido
1080694,Educacao superior,Acesso Concedido
1080696,Cidadania ambiental,Acesso Concedido
1080713,Educacao basica,Acesso Concedido
1080715,Participacao e controle social em saude,Acesso Concedido
1080735,Cidadania ambiental,Acesso Concedido
1080736,Financiamento da educacao,Acesso Concedido
1080753,Seguranca publica,Acesso Negado
1080754,Vigilancia sanitaria,Acesso Concedido
1080757,Financas,Acesso Concedido
1080763,Financiamento da educacao,Acesso Negado
1080772,Unidades de saude,Acesso Concedido
1080772,Participacao e controle social em saude,Acesso Concedido
1080775,Transporte rodoviario,Acesso Concedido
1080775,Transporte rodoviario,Acesso Concedido
1080792,Financas,Acesso Negado
1080794,Seguranca publica,Acesso Negado
1080795,Profissoes e ocupacoes,Acesso Concedido
1080795,Profissoes e ocupacoes,Acesso Negado
1080801,Financas,Acesso Concedido
1080805,Educacao superior,Acesso Concedido
1080806,Administracao financeira,Acesso Concedido
1080807,Financas,Acesso Concedido
1080810,Administracao publica,Acesso Concedido
1080812,Seguranca Nacional,Acesso Concedido
1080816,Educacao basica,Acesso Concedido
1080820,Administracao publica,Acesso Concedido
1080820,Administracao publica,Acesso Negado
1080827,Administracao publica,Acesso Concedido
1080827,Administracao publica,Acesso Negado
1080829,Recursos energeticos,Acesso Concedido
1080834,Encargos financeiros,Acesso Concedido
1080836,Mercado de trabalho,Acesso Concedido
1080836,Administracao publica,Acesso Concedido
1080839,Economia,Acesso Concedido
1080844,Qualidade ambiental,Acesso Concedido
1080844,Qualidade ambiental,Acesso Concedido
1080844,Qualidade ambiental,Acesso Concedido
1080844,Qualidade ambiental,Acesso Concedido
1080847,Participacao e controle social em saude,Acesso Concedido
1080850,Educacao superior,Acesso Concedido
1080860,Administracao publica,Acesso Concedido
1080870,Administracao publica,Acesso Concedido
1080870,Administracao publica,Acesso Concedido
1080870,Seguranca publica,Acesso Concedido
1080872,Administracao publica,Acesso Concedido
1080872,Administracao publica,Acesso Concedido
1080872,Administracao publica,Acesso Concedido
1080884,Educacao profissional e tecnologica,Acesso Concedido
1080891,Medicamentos,Acesso Negado
1080892,Participacao e controle social em saude,Acesso Concedido
1080902,Participacao e controle social em saude,Acesso Concedido
1080909,Seguranca publica,Acesso Concedido
1080930,Educacao superior,Acesso Concedido
1080940,Financiamento da educacao,Acesso Parcialmente Concedido
1080946,Financas,Acesso Concedido
1080953,Transito,Acesso Negado
1080955,Administracao publica,Acesso Negado
1080961,Educacao superior,Acesso Concedido
1080966,Participacao e controle social em saude,Acesso Negado
1080972,Educacao basica,Acesso Parcialmente Concedido
1080988,Administracao publica,Acesso Concedido
1080992,Administracao publica,Acesso Concedido
1081002,Educacao basica,Acesso Concedido
1081015,Financas,Acesso Concedido
1081034,Financiamento da educacao,Acesso Negado
1081034,Financiamento da educacao,Acesso Negado
1081034,Financiamento da educacao,Acesso Negado
1081036,Educacao superior,Acesso Concedido
1081056,Legislacao e jurisprudencia,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Transporte aereo,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Legislacao de saude,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Vigilancia sanitaria,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Fiscalizacao do estado,Acesso Concedido
1081056,Administracao financeira,Acesso Concedido
1081056,Gestao escolar,Acesso Concedido
1081056,Seguranca Nacional,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Seguranca publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Transporte rodoviario,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Profissoes e ocupacoes,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Organizacao do estado,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Participacao e controle social em saude,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Profissoes e ocupacoes,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Financiamento da educacao,Acesso Concedido
1081056,Governo eletronico,Acesso Concedido
1081056,Cidadania ambiental,Acesso Concedido
1081056,Qualidade ambiental,Acesso Concedido
1081056,Politica trabalhista,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Profissionais da educacao,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Participacao e controle social em saude,Acesso Concedido
1081056,Administracao publica,Acesso Parcialmente Concedido
1081056,Fiscalizacao do estado,Acesso Concedido
1081056,Profissoes e ocupacoes,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Financas,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Governo eletronico,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Profissionais da educacao,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Profissoes e ocupacoes,Acesso Concedido
1081056,Fiscalizacao do estado,Acesso Concedido
1081056,Gestao escolar,Acesso Parcialmente Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Educacao superior,Acesso Concedido
1081056,Administracao publica,Acesso Concedido
1081070,Cidadania ambiental,Acesso Concedido
1081077,Administracao publica,Acesso Concedido
1081081,Administracao publica,Acesso Concedido
1081091,Transito,Acesso Concedido
1081095,Educacao superior,Acesso Concedido
1081098,Educacao superior,Acesso Concedido
1081115,Educacao superior,Acesso Parcialmente Concedido
1081122,Administracao publica,Acesso Concedido
1081130,Educacao basica,Acesso Concedido
1081150,Recursos energeticos,Acesso Concedido
1081156,Participacao e controle social em saude,Acesso Concedido
1081156,Transporte rodoviario,Acesso Concedido
1081167,Educacao superior,Acesso Concedido
1081167,Educacao superior,Acesso Concedido
1081189,Educacao superior,Acesso Parcialmente Concedido
1081195,Educacao basica,Acesso Concedido
1081204,Cidadania ambiental,Acesso Concedido
1081219,Educacao basica,Acesso Concedido
1081238,Seguranca publica,Acesso Negado
1081242,Recursos energeticos,Acesso Concedido
1081251,Transporte aquaviario,Acesso Concedido
1081252,Seguranca publica,Acesso Concedido
1081265,Educacao profissional e tecnologica,Acesso Concedido
1081274,Transporte aquaviario,Acesso Parcialmente Concedido
1081276,Educacao superior,Acesso Concedido
1081288,Educacao basica,Acesso Negado
1081306,Educacao superior,Acesso Concedido
1081319,Financas,Acesso Concedido
1081328,Administracao publica,Acesso Parcialmente Concedido
1081367,Profissoes e ocupacoes,Acesso Concedido
1081367,Profissionais da educacao,Acesso Concedido
1081367,Educacao superior,Acesso Concedido
1081385,Administracao publica,Acesso Concedido
1081389,Educacao superior,Acesso Concedido
1081396,Educacao superior,Acesso Concedido
1081408,Educacao superior,Acesso Concedido
1081409,Seguranca Nacional,Acesso Parcialmente Concedido
1081419,Educacao superior,Acesso Concedido
1081440,Defesa Nacional,Acesso Concedido
1081446,Seguranca publica,Acesso Concedido
1081472,Administracao publica,Acesso Concedido
1081472,Administracao financeira,Acesso Concedido
1081472,Administracao financeira,Acesso Negado
1081472,Recursos energeticos,Acesso Negado
1081472,Administracao publica,Acesso Concedido
1081472,Administracao financeira,Acesso Concedido
1081472,Recursos humanos em saude,Acesso Concedido
1081475,Participacao e controle social em saude,Acesso Concedido
1081475,Participacao e controle social em saude,Acesso Concedido
1081479,Recursos energeticos,Acesso Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081479,Recursos energeticos,Acesso Parcialmente Concedido
1081495,Seguranca publica,Acesso Concedido
1081504,Financas,Acesso Concedido
1081508,Transporte aereo,Acesso Concedido
1081511,Transporte rodoviario,Acesso Concedido
1081515,Educacao basica,Acesso Concedido
1081518,Vigilancia sanitaria,Acesso Concedido
1081523,Transporte rodoviario,Acesso Concedido
1081538,Legislacao e jurisprudencia,Acesso Concedido
1081539,Administracao publica,Acesso Concedido
1081541,Financas,Acesso Concedido
1081542,Financiamento da educacao,Acesso Concedido
1081557,Administracao publica,Acesso Concedido
1081557,Administracao publica,Acesso Concedido
1081557,Administracao publica,Acesso Concedido
1081571,Seguranca publica,Acesso Concedido
1081572,Seguranca publica,Acesso Concedido
1081593,Transporte rodoviario,Acesso Concedido
1081617,Legislacao e jurisprudencia,Acesso Concedido
1081629,Educacao superior,Acesso Concedido
1081629,Administracao publica,Acesso Concedido
1081629,Gestao escolar,Acesso Concedido
1081630,Administracao publica,Acesso Concedido
1081633,Educacao superior,Acesso Negado
1081634,Administracao publica,Acesso Concedido
1081635,Administracao financeira,Acesso Concedido
1081639,Educacao superior,Acesso Parcialmente Concedido
1081639,Educacao superior,Acesso Concedido
1081640,Participacao e controle social em saude,Acesso Concedido
1081641,Administracao publica,Acesso Concedido
1081642,Educacao superior,Acesso Concedido
1081644,Participacao e controle social em saude,Acesso Parcialmente Concedido
1081644,Financas,Acesso Parcialmente Concedido
1081683,Transporte rodoviario,Acesso Concedido
1081688,Transito,Acesso Concedido
1081689,Administracao publica,Acesso Concedido
1081689,Financas,Acesso Negado
1081692,Transporte rodoviario,Acesso Concedido
1081696,Financas,Acesso Concedido
1081697,Participacao e controle social em saude,Acesso Concedido
1081703,Transporte rodoviario,Acesso Concedido
1081707,Participacao e controle social em saude,Acesso Concedido
1081708,Educacao superior,Acesso Concedido
1081716,Educacao basica,Acesso Concedido
1081721,Saude do homem,Acesso Parcialmente Concedido
1081746,Educacao superior,Acesso Concedido
1081751,Educacao profissional e tecnologica,Acesso Concedido
1081772,Cidadania ambiental,Acesso Concedido
1081786,Educacao basica,Acesso Concedido
1081788,Administracao publica,Acesso Negado
1081794,Governo eletronico,Acesso Concedido
1081814,Educacao basica,Acesso Concedido
1081820,Administracao publica,Acesso Concedido
1081822,Educacao superior,Acesso Concedido
1081822,Educacao superior,Acesso Concedido
1081824,Cidadania ambiental,Acesso Concedido
1081826,Financas,Acesso Concedido
1081853,Mercado de trabalho,Acesso Concedido
1081876,Administracao publica,Acesso Concedido
1081876,Administracao publica,Acesso Concedido
1081893,Participacao e controle social em saude,Acesso Concedido
1081899,Transporte rodoviario,Acesso Concedido
1081918,Medicamentos,Acesso Concedido
1081920,Administracao publica,Acesso Concedido
1081933,Administracao publica,Acesso Concedido
1081939,Financas,Acesso Concedido
1081943,Governo eletronico,Acesso Concedido
1081950,Administracao financeira,Acesso Concedido
1081955,Administracao publica,Acesso Concedido
1081964,Economia,Acesso Concedido
1081964,Fiscalizacao do estado,Acesso Concedido
1081970,Educacao superior,Acesso Concedido
1081993,Cidadania ambiental,Acesso Concedido
1082002,Seguranca publica,Acesso Concedido
1082005,Governo eletronico,Acesso Concedido
1082008,Transporte rodoviario,Acesso Concedido
1082008,Transporte rodoviario,Acesso Concedido
1082014,Gestao escolar,Acesso Concedido
1082033,Administracao publica,Acesso Concedido
1082037,Financas,Acesso Concedido
1082055,Educacao basica,Acesso Concedido
1082057,Transporte rodoviario,Acesso Concedido
1082061,Transito,Acesso Negado
1082062,Educacao profissional e tecnologica,Acesso Concedido
1082076,Profissionais da educacao,Acesso Concedido
1082076,Administracao publica,Acesso Concedido
1082076,Administracao publica,Acesso Concedido
1082109,Cidadania ambiental,Acesso Concedido
1082160,Participacao e controle social em saude,Acesso Concedido
1082185,Vigilancia sanitaria,Acesso Concedido
1082196,Administracao publica,Acesso Parcialmente Concedido
1082196,Administracao publica,Acesso Parcialmente Concedido
1082233,Recursos humanos em saude,Acesso Parcialmente Concedido
1082236,Recursos energeticos,Acesso Negado
1082237,Mercado de trabalho,Acesso Concedido
1082238,Educacao superior,Acesso Negado
1082256,Educacao basica,Acesso Concedido
1082256,Educacao basica,Acesso Concedido
1082256,Mercado de trabalho,Acesso Concedido
1082260,Participacao e controle social em saude,Acesso Concedido
1082260,Cidadania ambiental,Acesso Concedido
1082268,Participacao e controle social em saude,Acesso Concedido
1082289,Educacao superior,Acesso Concedido
1082292,Orcamento de saude,Acesso Concedido
1082297,Educacao basica,Acesso Concedido
1082298,Transporte ferroviario,Acesso Negado
1082302,Transporte rodoviario,Acesso Concedido
1082305,Educacao superior,Acesso Concedido
1082305,Educacao basica,Acesso Parcialmente Concedido
1082305,Educacao superior,Acesso Concedido
1082317,Administracao publica,Acesso Concedido
1082330,Fiscalizacao do estado,Acesso Concedido
1082330,Gestao escolar,Acesso Concedido
1082367,Educacao basica,Acesso Concedido
1082373,Educacao superior,Acesso Concedido
1082375,Transporte rodoviario,Acesso Concedido
1082377,Vigilancia sanitaria,Acesso Concedido
1082383,Seguranca Nacional,Acesso Concedido
1082384,Medicamentos,Acesso Concedido
1082391,Transporte aquaviario,Acesso Concedido
1082421,Vigilancia sanitaria,Acesso Concedido
